review_text,overall_rating
"Produto muito bom, ótimo custo benefício. É para usar numa clínica veterinária, para o dia-a-dia.",4
"Chegou muito rápido e o produto é excelente, vale a pena a compra",5
"Produto pouco rígido, e não se adapto ao formato do meu vaso. Desta forma , ficou instável e com pouco equilíbrio para a criança. Se tivesse um vaso compatível , possivelmente , seria melhor avaliado.",2
Primeiro prazo era 28 de dezembro e nada de chegar. Novo prazo é dia 10/01. Sinceramente estou duvidando que chegue.,1
"Gostei do produto, e principalmente da entrega efetuada pela Loja Americanas.",5
"Tripé firme, feito de bom material.  A entrega também foi rápida. Chegou bem antes da data prevista.",5
fiz a compra pelo site das americanas o parceiro que vendeu foi webfones como eles atrasaram a entrega em quase 10 dias eu fiz o cancelamento da compra e até agora nada de me reembolsarem.,1
Ótimo aparelho não me arrependi em nada. tela linda e de qualidade,5
Comprei esse produto e ate hj não recebi .nao recomendo a ninguém.,1
"Boa Tarde! o motor do processador travou, como faço para fazer a troca do produto?",1
Produto de ótima qualidade e confortável. A entrega foi mais rápida que o previsto.,4
otimo produto e entrega antes do prazo recomendaria o produto e o site,4
"Comprei este produto anunciado como C3 Tech, inclusive descrito na Nota Fiscal da Golden Yata, porém recebi uma ""imitação"" de C3 Tech. Ou seja, não me entregaram a marca que eu comprei! Estou aguardando posição da Americanas e da Golden Yata!",1
"Produto excelente, chegou antes do prazo, super recomendo...",5
"Essa smart e show de bola, a imagem é perfeita o som dela envolvente nota 10",5
"Ele deveria ter duas entradas, uma USB e a outra p2",2
Nunca mais posso indicar comprar um produto da Americanas se ela não se responsabiliza pelo entrega que sera feita por outra loja no meu caso a Marabraz...,1
"Super recomendo... Chegou bem antes do prazo previsto, muito bem embalado... Estou super satisfeita !",5
A numeração do tênis cadê? Só tem desse modelo e cor?,2
O produto não chegou no local desejado. Já se passaram 10 dias da data final de entrega.,1
Excelente  aparelho um dos melhores. Ótimo custo benefício.,4
"BATERIA NÃO DURA 5 MINUTOS, PERCA DE TEMPO E DINHEIRO,NÃO COMPRE !!!!!",1
"Imagem sensacional, pra quem gosta de games excelente!",5
"A imagem e Excelente! Mas é pouco intuitiva. IPTV da LG, e uma droga. E o aplicativo de espelhar o celular na Tv, pelo menos no iPhone não é bom. Só espelha as musicas e os vídeos armazenamos. Não espelha por exemplo filme de aplicativo, tipo IPTV!",3
"Minha sogra tava com uma terrível prisão-de-ventre, toda travada. Então adaptei um motor deste no intestino dela. Agora a véia tem de soltar o barro com as janelas fechadas por que o tolete tem um torque de furar o vaso e ela tá peidando propano puro. Ela tá muito feliz!",5
"Produto veio bem embalado, chegou antes do prazo parabéns.",5
"O brinquedo é bom, porém algumas partes são bem frágeis com a pressa para apertar a bolinha do Fizz. Não tendo fixação muito boa durante a produção da mesma.  Tirando isso, é bem legal para as crianças trocaram as roupas que já possuem.  Entrega rápida dentro prazo.",4
O produto atendeu as minhas expectativas. Por isso gostei.,3
"Produto 100%recomendo as consumidores que pode confiar, o tem qualidade,data de entrega bem antes do combinado excelente, agradeço a empresa, pela responsabilidade muito obrigado!!!",4
"Entrega rápida, e aparelho excelente, atendeu todas as minhas expectativas.",5
"O produto é excelente, o vendedor entregou com no prazo,porém não avaliei como excelente porque no lugar da capa veio a contra capa de cabeça pra baixo...rsrsrs... isso não influencia na qualidade do produto, mas, causa um pacto negativo ao recebê-lo, apenas uma falha humanamente compreensível, mas é legal alertar para redobrarem a atenção!!!   ;)",4
"Produto de excelente qualidade, do jeito que imaginei.",5
"COmprei e o produto NUNCA chegou! Estou aguardando o reembolso. Uma falta de respeito com o cliente, ainda mais se tratando de um brinquedo para criança. Meu sobrinho está arrasado.",1
Paguei no dia 08/01 chegou no dia 09/01 parabéns a americanas pela velocidade na entrega.   Muito bom!,5
Ótimo produto entrega rápida e eficaz parabéns a americanas por sua eficiência recomendo podem comprar,4
"Muito bom produto, entregue com rapidez e qualidade.",4
"Já reclamei à Philips e a resposta foi que o problema é que a plataforma do YouTube foi alterada.  Minha tv é Philips 32PFL4017G/78.  Na embalagem consta tv _PFL4XX7.  Se o produto não funciona na TV indicada, não devia estar no mercado.  Fiquei não só no prejuízo material, como na insatisfação pela expectativa gerada em conseguir ver programas via wifi.",1
Secador de excelente qualidade e entrega super rápida. Recomendo!,5
"Tive um grande trastorno com essa loja parceira, em que o este liquidificador que comprei veio quebrado, solicitei a troca e eles reenviaram o mesmo produto quebrado. Por fim pedi devolução e deu tudo certo. Deixo aqui a minha insatisfação com essa loja parceira. Sobre o produto não posso falar pois na devolução comprei outro modelo.",2
Entrega realizada bem antes do prazo...Produto de ótima qualidade.,5
"Gostei muito dessa versão do Dadinho, afinal, já era muito fã do Dadinho normal rsrs",4
"Design digno, rodinhas resistentes, interior bem dividido. Mto bonita!",5
"O efeito mate é confortável e deixa a pele com aspecto natural. O uso do produto não deixa a pele oleosa, e uniformiza o tom.",5
"Fácil de usar e manusear, seguro. Até o momento só fiz uma aplicação. Segundo o manual os resultados aparecem após 4 aplicações! Mas, de todo jeito, gostei!!! :)",5
"Cortina bonita e elegante, para sala de estar é excelente.",4
Passou do tempo da entrega. Passou demais da conta.,1
celular excelete sem comparaçao 6.0 androide maravilha 16 g de memoria tv digital,5
"O produto é muito ruim. Com um pouco mais de um mês parou de funcionar e agora não funciona nem mais o botão de reset para reiniciar as configurações de fábrica. Não recomendo. Quando ainda funcionava a conexão oscilava muito, não atendendo a sua função de repetidor a contento.",1
"Não tive problemas na instalação, super fácil e rápido...Chegou no prazo correto.",4
"Entrega rapida, e dentro dos conformes. Produto bem embalado e enviado antes do prazo.",5
"Gostei do produto, Tem boa qualidade, mas, a tampa não está devidamente ajustada.",3
Livro referência para quem precisa de material de apoio para certificação CCNA.,4
Ainda não vi resultados pois estou no inicio não aparecendo os resultados como citado.,3
porque no produto esta informando frete grátis e na hora de finalizar a compra gerou frete?,1
Jesus Cristo bebeu vinho nesse copo?Esse preço é um absurdo!É serio mesmo pessoal?,1
A impressora não reconheceu nenhum dos dois cartuchos. Simplesmente não funcionou.,1
"Recomendo a todos,Recomendo a todos,Recomendo a todos",4
"Superou minha expectativa, a cama é maravilhosa e meu cachorro está adorando.",5
"Quanto à marca, já possuímos 2 outros aparelhos que sempre foram ótimos e nunca deram problema. A entrega foi super rápida e não temos do que nos queixar. Recomendo!",4
ótimo produto recomendo Superou as minhas expectativas,5
"O aparelho é bem leve, excelente custo beneficio. Não trava, o self é realmente o que promete",5
"ótimo custo x benefício! gostei muito, claro que não faz milagre mas respondeu as minhas expectativas",4
"Só veio com duas portas USB frontais, em desacordo com o anúncio. Mesmo assim resolvi ficar com o produto e o mesmo deu problema com menos de 3 meses de uso. Ainda estou tentando acionar a garantia,  porém o telefone fotnecido está sempre ocupado !!!!!  Simplesmente a pior compra que eu já fiz na americanas.com !!!!!",1
"Da bateria que vem com o relógio, a carga nao dura nem uma hora, requisitei uma nova mas a mesma tambem não dura 3 horas, isso sem sincronizar via bluetooth, sincronizado a bateria dura 1 hora...",2
"SITE DE COMPRAS EXCELENTE, CHEGA RÁPIDO E DE FORMA SEGURA.  ADOREI.",5
"Funciona bem , muito simples de instalar e utilizar com smartphone e computador. A câmera gira , capta sons e também pode emitir sons enviados pelo smartphone.",5
Poderiam arrumar outros tipos de remédio para emagrecer que funcione,1
"Um roteador com várias funcionalidades, encontrado somente em Roteador de grandes marcas, recomendo pelo seu preço.",5
"Ainda não utilizei o produto, mas aparentemente é ótimo, muito bonito. Top.",5
"Entregue dentro do prazo, bem protegido, e conforme especificado no site.",5
Comprei um relógio desse modelo e em 2 dias de uso pifou. Tive que pagar a embalagem para que me dessem outro relógio e com 2 dias de uso também pifou.  Ele só avisa que você tem mensagem de whats por exemplo mas não deixa ver. Se quiser tem que recorrer ao celular. NÃO VALE A PENA COMPRAR !!! FUJAM DESSA PORCARIA !!!!!!,1
ÓTIMA COMPRA... RECEBI RAPIDAMENTE E COM TODA A SEGURANÇA.,5
Otimo para fazer um cafe cuado rapidinho e nao desperdiçar com grande quantidade,4
"Adorei a capa de sofá, é confortável e o caimento é ótimo.",4
"Excelente prazo de entrega, produto ótimo. Opções de garantia.",4
dois meses da compra e ainda não recebi o produto. péssimo até atendimento.,1
Entrega muito rápida e o produto conforme as descrições. Recomendo!,3
"ótimo produto, agora escovar os dentes é brincadeira..................................",5
"A entrega foi muito rápida, chegou antes do previsto, porém o material não é bom, não é como a imagem, não é original, veio todo amassado em uma sacola.",2
Imagem excelente!!!! Atendeu minhas expectativas....,4
"Gostaria de uma orientação para usá-lo, pois até agora não roda filme nenhum",2
"Essa cozinha é muito bonita, igualzinho na foto, o material é resistente. adorei o produto",3
Bolsa de ótima qualidade e chegou antes do esperado,5
Não entregaram ! americanas coloca qualquer zé ruela como parceiros deles e NÃO ENTREGAM a mercadoria... péssima loja,1
"Bom para mim foi relativamente fácil a instalação, mas para uma pessoa que não tem nenhum conhecimento de instalação hidráulica acho que vai precisar de ajuda, foi entregue dentro do prazo, em perfeito estado, e ate o momento estou satisfeito mas tenho só uma semana de uso espero que continue assim.",4
O produto é bom. Facilita muito ter um furador. A entrega é perfeita.,3
"A opção acompanhe o seu pedido no site da Americanas não trazia a informação correta sobre a entrega do produto. Segundo o vendedor, o endereço não foi localizado, sendo que estava correto. Continuo aguardando uma posição, porém estou sem o produto, o qual já foi pago.",1
"o produto é muito bom,esquenta bem,atende as necessidades",5
"Achei a boneca muito linda, bem parecida com as ""reborns"", só que bem mais barata rsrsrs.. Ótima opção para quem, assim como eu, está sem condições de comprar aqueles modelos caros, mas mesmo assim quer fazer uma criança feliz!",5
Comprei e não faz a leitura do chip e até o momento ninguém resolveu o problema.,1
"Entregar antes do prazo, produto bem embalado e em ótimo estado! Vou continuar usando o app",4
"Muito bom o produto, pena que chegou depois do amigo secreto, qdo comprei dizia que chegaria em 7 dias uteis, depois da compra finalizada e paga veio a mensagem 30 dias para entrega ou seja chegou depois da brincadeira do amigo secreto!!!",5
Não usei ainda mais espero que seja bom!!!!!!!!!!!!!!!,3
"Produto de ótima qualidade, recomendo a todos, show de bola!",4
"Gostei muito, tenho vários do mesmo modelo e marca, mudando apenas a cor... Já tinha comprado o preto, o marrom e o bordô e gostei muito, por isso adquiri esse azul. Ele é só mais claro que eu esperava (as lentes são de um azul bem mais claro que na foto, dá para ver os olhos), mas mesmo assim muito bonito, leve e de boa qualidade.",4
gostei muito do produto !! ótimo produto entrega excelente no prazo ..,4
Entrega muito rápida!!!!! Qualidade muito legal....,5
Superou a minha expectativa! Eu estava um pouco inseguro quanto a qualidade e até quanto ao prazo de entrega da bateria do meu net book. Fui surpreendido positivamente!,5
Gostei muito do que comprei. Ótima. Recomendei para algumas amigas.,4
"Embora seja um produto bom, infelizmente tive que devolver porque minha impressora não puxa este papel por ser grosso, por isto é importante verificar antes de comprar. Quanto a devolução foi feita sem problema, foram atenciosos. Parabéns pelo suporte.",5
Produto chegou antes do prazo recomendado a todos.,5
Gostei muito do produto e recomendo para amigos.Gostei muito do produto e recomendo para amigos.,4
isso e god of war nao tem como ser ruim jogo do ano o  meu ja esta garantido ....,5
"A voltagem do produto é muito importante em relação a potência e performance, como é o caso de uma parafusadeira/furadeira.  Veja as especificações do fabricante: http://www.vinik.com.br/produto/furadeira-parafusadeira-bateria-fp-550/",1
Brinquedo chegou em 4 dias. Minha filha ficou encantada.,5
"Produto chegou em perfeito estado, tudo funcionando normal , o headset e muito confortável eu fiquei muito horas com ele jogando e não senti desconforto nenhum o áudio dele é bastante auto e também isola bastante o áudio externo, o único problema que aconteceu foi que meu produto chegou 3 dias atrasado por causa dos correios liguei pra americanas me atenderam super bem e me explicou mas fora isso não ocorreu nada super recomendo o produto pelo preço foi bom!!",5
Perfeito eu já tinha um e comprei o segundo para dar de presente para minha mãe. Recomendo,5
"Amei o produto, muito bonito e de boa qualidade, entrega rapida",5
"Para quem tem o cartão da Americanas, no mínimo deveria poder parcelar até 10x sem juros. Porque é um produto de valor alto. Por gentileza equipe aí da Americanas vamos rever esse prazo de pagamento sem juros. Obrigada, e aguardo retorno!",4
Gostamos muito da imagem da televisão. Teria sido melhor a experiência se a AMERICANAS.COM não tivesse falhado com o prazo de entrega mesmo tendo cobrando mais pela entrega expressa. Falhou na entrega e frustrou a surpresa de presente de Natal do meu filho. Não voltarei mais comprar nada nesse site.,5
"Com poucos meses de uso começou a vazar muita água. Não da pra usar mais, só colocando uma toalha por baixo...e mesmo assim a toalha fica molhadinha.....não dá.... Chateada com isso.",1
"Ótimo produto, de acordo com as descrições, chegou antes do prazo esperado",4
Não funciona. Os cães não dão a mínima atenção ao apito,1
"Para que gosta de tech e usa muito o celular, para trabalho ou mesmo lazer, a compra é satisfatória. Ponto negativo, a pulseira que apesar do bom material, poderia ser mais bonita, entretanto há possibilidade de troca.",4
Produto muito bom boa imagem e som e com bons acessórios de conexão,4
"Produto de péssima qualidade fabricado com plástico duro que quebra ou deforma facilmente. Não encaixa perfeitamente ao porta malas do Civic 2017, sobrando muito espaço sem preenchimento. Por ser de plástico rígido sem qualquer emborrachamento, qualquer material que você transporte fica batendo e escorregando... PÉSSIMO!!! NÃO RECOMENDO NEM POR 10 REAIS.",1
O roteador cumpre o prometido quanto ao alcance e a qualidade do sinal.,5
"Gosto muito de comprar este produto aqui, o preço é o prazo para entrega são imbatíveis.",5
"Vendi minha casa, a casa da minha mãe, da  minha sogra, do meu tio e a casa de mais quatro vizinhos e então comprei um jogue e dei um copo p/ cada um.",5
"Meu produto era para chegar dia 09/03hoje já é dia 21/03 e nada ainda , quando eu ligo eles me dizem qur vai verificar o que aconteceu e retornar  Estou muito insatisfeita com minha compra",3
produto de alta qualidade e resistência. Adequado para adultos e crianças. Divertimento garantido!,5
"Meu sobrinho adorou , uma graçinha! Mede uns 10cms, muito bom super indico!!",4
"Fiz uma avaliação equivocada sobre a loja que vende este produto, achei que o problema era da loja que vende o produto porém o problema foi erro de cadastro no site da americanas.com. Ou seja a loja que vende este produto é de boa índole, entrega no prazo e de extrema confiança.",4
O produto atendeu as minhas expectativas. Recomendo!,5
"Ótimo produto ....conforme descrito. Atende as funções estabelecidas, confortável e ajuste perfeito no colchão.",4
"Totalmente fiél as fotos, qualidade 8/10. Apenas o cheiro de plástico q demora um dia para passar de resto muito bom.",5
Celular lindo e prático! Adorei muito Entrega na data exata. Americanas sempre de parabéns com seu comprometimento.,4
"Produto veio com defeito, solicitei troca ou um reembolso porém não obtive resposta",1
Minha filha simplesmente amou ...Muito bom...Super recomendo,5
"Achei o aparelho fantástico! Por ter 4GB de memória RAM ele se torna bem rápido na execução de APP's, o que é ótimo para jogos, trabalho, etc. E também possui uma câmera que registra fotos lindas mesmo a noite com pouca luz. Recomendo.",5
"Compramos a nossa na Black Friday nov.2017 no aplicativo Americanas.com pela primeira vez e adoramos, estava previsto para entregarem dia 13.12.2017 chegou dia 5.12,perfeita ,silenciosa, econômica,vários níveis de água,cesto de Inox, função turbo enfim completa! Transportadora ligou um dia antes agendando, esperaram ter alguém para receber ,bem embalada .Enfim espero q dure uns 20 anos como a antiga da mesma marca ! Dicas nunca deixe roupas de molho nela,nunca deixe tomada ligada só durante o uso,a torneira também sempre desligo após o uso ... Recomendo.",5
"Infelizmente até agora não recebi meus produtos estou indignada , serviço atrasado perdendo meus clientes e o pior é que ja foi debitado no meu cartão de crédito super chateada com tudo isso",5
"Não comprem!!! Funcionou só duas semanas e as Americanas, jogaram o problema para o parceiro resolver e esse jogou para o fabricante. Ninguém resolveu ( que seria a troca do aparelho por vicio oculto = reclamação até 90 dias segundo o código de defesa do consumidor ) Resultado : Joguei o dinheiro no lixo literalmente!!!",1
"Show de bola essa TV, e a Americanas ainda entregou bem antes do prazo....super recomendo.",4
Produto bom para os brasileiros que se julgam espertos.,1
Produto muito bom..meu filho amou sua cadeira..além de ser muito prática.,4
"Gostei muito recomendo a todos fiquei surpreso com a qualidade da impressora ,foto impressao .wi fi , cabo usb ,operacoes c celular muito bom",5
"Essa TV trava a todo momento, o Netflix trava o tempo inteiro, o YouTube trava o tempo inteiro, não roda, somente funciona por uns 15 minutos e depois trava. Ela demora pra responder. É boa se você não quer usar a função Smart, ou nem isso. Pq Smart é horrível! Horrível, não compre!",1
"comprei um kit de monitoramento e acompanhava as imagens pelo app no celular porém, fui roubada e não consigo configurar meu novo celular pois o aparelho DVR não reconhece meu login e senha, o técnico falou que é defeito, gostaria de esclarecimentos pois tem pouco tempo de uso. Fico no aguardo",2
"Até agora apresenta um desempenho impecável, câmeras perfeitas, só deixam a desejar a noite. E a entrega pela Americanas perfeita. O produto chegou em 5 dias, muito antes do prazo.",4
"Deveria ter entrega expresso,tipo 3 dias úteis para chegada da compra.",3
"Perfeito no meu notebook. Só faltou mais células, entrando, tá de bom tamanho!",3
"Parabéns a Americanas, prazo de entrega rápido, excelente serviço.",4
"Produto bom sempre uso,a caixa veio toda suja de poeira/amarelado,produto de higiene armazenado de qualquer jeito.",2
Produto ótimo entrega super rápida bem antes do combinado site sempre informando o caminho até minha casa amei,5
"Vieram faltando vários parafusos, faltaram as corrediças e mesmo que as mesmas viessem, a tábua  veio sem os furos dos parafusos. Decepcionada!",1
meu produto veio com um problema.. o visor apresentou falhas na numeração apresentada,1
"Já fiz iogurte de morango e leite condensado, ficaram uma delicia e super firmes, amei minha iogurteira Cadence. Entrega rápida. Parabéns Americanas.",5
Gostei do televisor.aprovado.foi a primeira vez que eu uso esta marca e até o presente momento nada que desabone.,4
"PRODUTO COM ENTREGA RÁPIDA, DE ACORDO COM INFORMAÇÕES.",4
Muito Obrigado por tudo americanas.com eurorome e diretlog.com por todo carinho e a dedicacao em mais esta entrega maravilhosa e e estupenda deste fantastico produto tambem.,4
"Infelizmente eu nao testei o produto dentro dos 7 dias que sao necessarios pra troca, fui ligar ontem e nao liga...so fica piscando a tela...vou ter que mandar pra concerto um produto que nao usei...ta novissima...nao recomendo e nao compro mais com americanas.com. Se arrependimento matasse.",1
Aparelho muito funcional. Atendeu bem minhas espectativas,4
"Celular de alta qualidade, entrega muito rápida, me surpreendi. Excelente!",5
"Gostei muito desse produto, recomendo sem dúvida. Obrigada",4
Uma porcaria.. O meu nao para de vazar!! Quero a troca..,1
"Comprei a máscara COLOSSAL ROXA À PROVA D'AGUA,  e a Netfarma enviou a THE COLOSSAL AZUL, que não dá o mesmo efeito. Infelizmente, só percebi quando abri a embalagem que lacra o produto. Eu quero a troca pela máscara que comprei, ja conheco e gosto!",1
Super recomendo.. Emprega segura.. Ótimo Produto.. Excelente atendimento.. Super rápido a chegada..,5
Excelente qualidade e muito bonito. Chegou bem embalado e no prazo correto!,5
"Já tive vários aparelhos da Motorola, e como sempre nunca decepcionam no que prometem entregar ao usuário. Comprei o Z2 Play com bastante expectativas sobre o aparelho e posso afirmar que todas foram superadas! Celular excelente para o dia-a-dia e também para atividades mais pesadas, como jogos, vídeos, etc... A câmera não é das melhores, mas toda linha da Motorola infelizmente é assim, mas entrega imagens maravilhosas em boas condições de luz. Fiz uma viagem para praia com o recém comprado Z2 Play e o mesmo não decepcionou em nenhum aspecto, duração de bateria, gps em trilhas, suportou bem respingos de água e areia (lembrando que não é um aparelho a prova d'agua) mas mesmo assim fiquei bem satisfeito com o que o aparelho ofereceu, pude extrair bastante nesta viagem pois usei a cada momento o celular... O Snap da JBL que acompanha o aparelho é legal, mas se você achar que não vai usar tanto, compensa pegar o aparelho sozinho, apesar de sair ""barato"" no kit, não é nada de mais, o som é legal, mas ok, só isso... Não espere muito. O celular é muito fino, é ideal usar uma boa capa para evitar quedas, pois é fácil escorregar da mão... Mas a pegada dele é muito boa! Outra coisa que sempre vejo sobre os aparelhos da Motorola (menos o Z2 Force) é que as telas são frágeis, então não se surpreenda se a tela trincar com um tombo certeiro... Tive um G5 Plus que já tinha caído de tudo quanto é jeito, a tela parecia inquebrável, até que um dia, uma queda pequena com a tela virada pra baixo, estilhaçou todinha... Então é recomendável também usar uma película de vidro de qualidade (ou a nova tecnologia ""nanoshield"") para evitar problemas com isso e se decepcionar com o aparelho... Mas compre sabendo, a tela é sim frágil então é bom evitar ao máximo qualquer tipo de tombo!  Sobre a atualização de software, até o momento a Lenovo não liberou, o que é uma pena, pois o aparelho é excelente e tem tudo para rodar o novo sistema Oreo, outras marcas estão liberando atualizações mais rápidos que a Motorola/Lenovo, então não pense mais ser verdade a lenda de que a Motorola é a que libera mais rápido atualizações, hoje ela demora tanto (ou até mais) que as outras marcas.  O aparelho tem processador de 64bits mas roda com o sistema de 32bits, muitos falam sobre isso ser um erro da Motorola, e realmente, poderiam não terem feito desta forma, mas, para o hardware do aparelho (4gb de RAM), o sistema em 64bits não faria quase nada de diferença, então se você ver em Forums por aí sobre este ""problema"" saiba que não é algo para se levar em consideração ao escolher ou não este aparelho.  Enfim, eu recomendo este aparelho com toda certeza, com as ressalvas acima! Tem que ser cuidadoso, é um aparelho lindo, hardware potente, preço bom, mas é frágil sim!",5
"Até o momento, não recebi o produto. No site consta como entregue, no entanto, nem mesmo a central das Americanas consegue localizar o produto. A electrolux não entrou em contato comigo para averiguar o caso.  Permaneço sem o produto.",1
Esquenta bem rápido. E eficiente. Prático. Fácil de usar. Bonito,5
"Incrível a demora para a entrega. Dá até vontade de desistir, não vale a pena. Nunca mais compro neste site. Já enviei reclamações e não me respondem. Tô fora !!!",3
Muito bom. Só poderia ser de material mais pesado grosso,4
ótimo livro como guia de esclarecimento espiritual. muito rápido a entrega. super recomendo.,4
"Ótimo produto... Conseguir usar direitinho até agora... Assistir alguns vídeos do fabricante pros primeiros passos, me ajudou mto. Mas na caixa não veio a corrente e os carvões extras, acho q esqueceram. Tirando isso tudo ok... Chegou antes do prazo...",5
"Este valor esta certo????? Não pode ser possível, por favor verifiquem",3
"Ótimo produto, e chegou antes do prazo. Super Indico.",4
Recomendo muito bom!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,4
"Tudo certo, entrega rápida. Recomendo. Atendimento muito bom!",4
Estou adorando esse produto! Atende bem às expectativas!!!,5
bom chegou dentro do prazo informado. sem defeito.,3
"Uma pena,o aplicativo da NETFLIX  não veio instalado no produto,e esta indisponível toda vez que acessa o botão do controle. Acho que se não funciona para que tem um botão escrito NETFLIX? E só veio um controle remoto. Infelismente passou o prazo de devolução se não,teria devolvido.",2
"Ótima qualidade , conforto e preço. Entrega super rápida.",5
Entrega rápida! Produto de ótima qualidade! Recomendo 100%,5
o cabo é muito curto termino de limpar a casa com dor nas costas,2
"Já faço uso do bepantol, gostei muito do preço,  pois o produto é excelente",5
"O descascador parece otimo na foto porem nao é muito pratico pra usar e descascar. aquele outro modelo mais simples é melhor. de qualquer forma, faz a função. ok.",2
"O custo do frete inibe a compra do equipamento, acima de R$ 400,00. Seria bom rever este critério, como também dar desconto para pagamento a vista n o Boleto",4
"A panela é ótima, muito bonita, muito segura e cozinha muito rápido os alimentos. Afinal é uma Tramontina. Eu recomendo e a entrega foi antes do prazo.",4
"Produto até o momento bom,meu filho adorou. Para a idade dele, fica perfeito o nível de água.",4
"chegou muito rápido, atendimento nota 10, recomendo a todos",5
Eu recomendo foi entregue na data certa e muito bom este livro eu recomendo a todos.,4
Entrega rápida e chegou sem nenhum defeito. Obrigada,3
"Equipamento bom. tem bom desempenho, boa imagem, bateria dura bem. Contra: como todo sistema Android, é um pouco chato para mexer. Quem está acostumado com IOS. Sofre um pouco. Mas de resto ok.",5
Muito bom a entrega foi até antes do prazo recomendo a todos,5
- designer lindo - funcionalidade excelente - despertar sonoridade muito boa  -excec ente produto,5
Prnsei que fosse de vidro e qualidade bem ruim mas quem quer algo simples recomendo,2
"Suuper recomendo  64gbs fazem a diferença viu, otimo para os trabalhos da facul, otimo para tirar foto da lousa kkkkkk a m e i, americanas eh topzera",5
"ADOREI FAZ PIPOCA SUPER RÁPIDA E SAUDÁVEL, ESTOURA TODOS OS GRÃOS.",5
Excelente colchão. Recomendo.  Compra maravilhosa.,5
Apesar de ter chegado após o prazo e não poder ter dado como presente de Natal.  Tela enorme!   Vale muito a pena para quem gosta de assistir vídeos no celular.,3
"O produto é bom.Todavia, o manual é simples demais. Não ensina nada sobre o controle remoto e nem sobre as ligações dos fios para a TV.",3
Apesar do atraso na entrega houve empenho da central de relacionamento para solucionar este pequeno problema. Satisfatório.,3
"Gostei muito do produto, ótima qualidade atrelado a um valor muito bom.",5
Perfume excelente para presentear. Notas marcantes e duradouras por 24 horas.,5
"excelente produto, designe incrivel e entrega antes do prazo.",5
"Smartphone é ótimo, pra um intermediário ele cumpre bem o prometido, a entrega é rápida!",5
"Não tem nada de turbo, seu carregamento é muito lento. Propaganda enganosa.",2
"A bateria é boa, gostaria de saber  Quantos mah tem a bateria?",3
Eu recomendaria a compra para outros clientes eu gostei muito.,4
"Atendeu a expectativa do produto, conforme especificações no detalhamento do produto",4
"Otimo perfume, original, envio muito rápido estão de parabéns.",5
Produto não recebido. Produto não recebido. Produto não recebido.,1
Ótimo custo beneficio. Muito forte pelo tamanho é fácil de limpar o filtro.,4
"Embalagem veio aberta, parecia usado. produto pessimo. Devolvi.",1
"Produto de qualidade, preço justo, aparelho com a  tela grande e com boa bateria.",4
"Barbeador Philips Aqua Touch Plus , cumpre o prometido,com barbas bem feitas e rápido.",5
"Fácil de instalar, ótimo alcance, e a configuração pode ser feita por um app.",5
"Chegou antes do prazo !!! Muito satisfeita com as compras no site das Americanas. Bjs,",3
"O produto é bom, mas é muito difícil de montar. O manual é uma piada. O que me salvou foi um vídeo caseiro no YouTube. A peça que encaixa a dobradiça é de plástico e é terrível pra encaixar e parafusar (olha que tenho parafusadeira), o que fez com que uma porta caísse e amassasse um pouco. Veio faltando bucha e parafuso para instalar na parede. É fácil de ser resolvido, mas como comecei a montar num domingo de manhã (11h) e terminei à noite (22h), não tinha como comprar e parte dela não pôde ser instalada.   Com relação à qualidade do armário, é bem boa sim. Muito bonitinho e cabe muita coisa nele.",3
"Bom atendeu minha expectativa, comprarei  dinovo assim que precisar",3
"Produto exelente, estava apaixonada por ele até ser roubada com apenas 5 dias de uso, um prejuizo gigante para quem não tinha",5
O PRODUTO BEM LEGAL ASSIM COMO NA DISCRIÇÃO PERFEITO.,5
Devido ao seu processador ele é não é pra quem gosta de fazer varias coisas ao mesmo tempo. Mas é perfeito pra quem quer só pra acessar internet e editar documentos.,3
Adorei a TV e tbm a rapidez da entrega. A TV é exatamente como na descrição e entregaram antes do prazo previsto.,4
Eu já havia comprado outras marcas mas gostei muito do FlexMop porque o cabo realmente é bem mais robusto que os outros.,4
"Entrega rápida,  produto original muito bem embalado. Super recomendo. Amo as americanas pelo respeito com seus clientes e seu profissionalismo.",5
"Já conhecia o produto que atende a necessidade da usuária, minha filha, é bom e eu uso também",4
Produto ótimo e entrega antes do previsto muito bom.,5
"A tv demora pra ligar, a procura é lenta, tive problemas em acessar wi-fi! Não gostei!",1
"Entrega dentro do prazo, produto excelente satisfeita com a compra.",4
"O produto entrega o que promete, mas há ressalvas importantes. Comprei o patinete no início de Abril/2018. Quando a caixa chegou, os selos haviam sido violados e, aparentemente, o produto havia sido manuseado e carregado. Mas tudo estava funcionando corretamente. Um aviso importante: APERTE TODOS OS PARAFUSOS antes de usar. Utilizamos apenas duas vezes em superfícies planas e os parafusos de sustentação da coluna da frente se soltaram. Não estavam quebrados, mas estavam 100% soltos. Tive que abrir o patinete e apertar todos os parafusos. Em função desse problema, perdi a chapa que permite o freio mecânico (atrás), pois os parafusos se soltaram. Estou me virando com o freio elétrico até dar um jeito nisso.",3
"É um bom produto para  usar no dia a dia,  Que eu recomendo  para qualquer pessoa Esse produto.",5
"Funcionou bem. Acabamento bom. Preço ótimo.  Se quiser um produto excelente, e ""de nome"", pague por isso!",4
